,Subtype,EPYC,KRT14,LRRC15,OMD,MFAP5,SFRP2,ADAM12,IGKV1-12,COL11A1,FAM180A,FNDC1,GALNT15,POSTN,COL10A1,FIBIN,COL1A1,WT1,COL1A2,CMKLR2,TIMP3,XIRP1,COL3A1,MEDAG,MAGEL2,FN1,COL6A3,IGFL2,ST6GAL2,HSD17B6,GREM1,MUC2,SPINK4,VTN,SLC6A19,APOB,PGC,ITLN1,SLC28A2,GP2,ALB,PSAPL1,PDIA2,REG4,REG1B,A4GNT,C2CD4B,SLC13A2,AKR1C4,SLC19A3,TFF2,MT1H,REG3A,PRAP1,MAP3K20-AS1,SLC39A5,TM4SF20,MT1G,HPN,SH2D6,POU2AF2
s127,Consensus_class_1,-0.0348057379410201,0.237913877113326,0.051194096731701,4.09507922745255E-11,0.138085366249915,0.788422710989085,0.466867773075098,-0.273150709545762,1.16329159562369,-2.29284304165295E-05,0.494836635459084,-0.390675762616535,0.0983586660191458,0.783445568873688,3.41094534758941E-07,2.78530923153511,-0.727940307944831,3.36458192138488,-0.281709145890292,0.909563544410732,-0.124616428105179,1.00263649391314,-0.205128296337875,-0.032846174696526,2.24285274968679,1.63630920669954,-0.0339823716764373,2.04820927442354E-09,-0.0412746534225898,0.1867031718414,-0.533062254761111,-0.751149882764442,-0.313692434063014,0.151673791869435,-0.629451098651867,-9.33670804304955E-07,-0.678990606185273,-0.465212609406133,-6.97371419767335E-79,-0.418269088585273,-0.0796978341551883,-0.176823783369275,-1.00039488648187E-06,-0.670187584256062,-0.0005016437881139,-0.128778523680958,-0.302870151523719,0.0296523520695947,-8.53850237762731E-05,-2.80278900889302E-08,-0.304143115967094,-4.37613882988019E-79,-2.03793465224657E-75,-0.0277720500089477,-0.111482331796071,-6.17372849839615E-06,-2.11341858254765E-09,-0.212852685039437,-0.306752015284997,-0.215287398780821
s128,Consensus_class_1,-0.0389125596113483,-0.0042810865826281,3.66580120075696E-08,2.26984015322263E-11,6.30899751442859E-10,0.29521577463711,2.13168691901844E-08,-0.0031562696875893,5.31579605003425E-11,-0.0002532582534003,5.78192671644589E-10,-0.0033831468530281,1.6709721059367E-13,7.22348120341733E-21,5.55361741582433E-09,0.54643426580717,-0.0626930523057725,1.58721187141341,-0.0042810865826281,1.26712595579217E-16,-0.150656411505455,7.48629391110151E-14,-0.0028440156594413,-0.0813174611004402,2.69759659576791E-17,3.12668385736098E-14,-0.0011502820537862,3.53756991756688E-10,-0.0163924730484609,1.03938568630584E-11,-8.1565127321679E-68,0,-0.0031751035701914,-0.0045151967624345,-0.561807938312477,-0.45881870412985,0,-0.709774185569356,-0.838408906459678,-0.0029345422390882,-0.0035587224246049,-0.0041843077355421,-5.07091737231211E-13,-0.6462499095327,-0.904259701649571,0.0014524247044733,-0.003855706779377,0.0029086506880046,-0.391502001679033,-0.0004947603031149,-0.0032335159240651,-0.694287995445679,-0.969445508078256,-0.0042810865826281,0.000988093522333,-0.428986012238732,-7.23347148999009E-10,0,-0.0015344219427864,-0.0016204833965172
s129,Consensus_class_1,-0.0332171833765306,-0.325057643462402,0.579281092148547,1.59652745223771E-10,2.78366432012332E-08,1.40121454336039,0.673866114566074,-0.264110761318808,1.20831993140281,-0.0002806156290502,0.311504621062576,-0.270934497505079,0.902812668781111,0.748760634192505,6.22169026677248E-07,3.52856162268389,-0.0828252609272199,3.48099572416905,-0.317169677258138,9.92375764092272E-17,-0.155680937934041,1.7641461125827,-0.123501625767094,-0.136091053477912,2.65868467015066,1.91325697239017,-0.0928020889130068,5.80309508998241E-09,-0.0348765467101503,1.01913547476368E-09,-0.39418994165306,-0.848577773391886,0.648039605305255,-0.0375893744623823,-1.09761013379723E-05,-0.445530700335232,-0.915792427991756,-0.782816426730591,-3.91201359835348E-05,-0.0363931413392724,-0.34414743882419,-0.257873255740652,-0.714302060701726,-0.652968967193141,-0.898704411928214,-0.270934497505079,-0.317169677258138,0.0488886576208695,-0.181847896744715,-0.934400211827586,-0.311130093342956,-0.507500041895603,0,-0.317169677258138,0.0463286079068763,-0.458831562733799,-0.418851221724741,-4.2064026144247E-08,-0.29755292879091,-0.207543064201563
s130,Consensus_class_1,-0.0414212235584053,-0.259244276978915,4.85528811741522E-08,2.3860543610144E-08,0.0192005735097728,0.754863339723664,0.469872356822104,-0.463679488683974,0.68411743985194,-0.0002390011033265,0.724923224465809,-0.44516107358685,0.0001012526047844,0.600715891597507,0.005335785654982,2.94748297078526,-0.0968420474326876,3.53246655934789,-0.379423974542276,0.405283051200173,-0.541313029640299,1.66268743636301,-0.128318873838178,-0.0467651265112787,2.03379339103668,2.17931396102786,-0.0369212562177391,0.0045152293015471,-0.0786306899453079,1.26594932521144E-09,-0.618098732484504,-0.894472482077484,0.0954677357483254,-0.0563620456589421,-0.247668642668597,-4.37631928336511E-10,-0.942399725096898,-0.004490840216858,0,-1.05354414934855E-05,-0.463679488683974,0.292745433427877,-0.0002305538084914,0,-5.12601363941688E-79,-0.150358268318452,-0.24124199455897,-0.29324755878926,-0.0322488170678628,-1.7901705410393E-08,-0.0119271901210092,0,-0.472447116806705,-0.211904054811731,0.0854091176073933,-0.103877934832239,0,-4.67543093644015E-05,-0.119624173207631,-0.238740948986559
s131,Consensus_class_1,-0.043302355432575,-0.702356552812608,0.530574166977118,0.220927539780826,0.226688031663322,1.06716339026442,0.327680100578297,-0.702356552812608,1.93572384140836,-0.0011182936843017,0.724483386403049,-0.545935873548157,4.89535926735639E-05,1.51035852833637,8.17392362380531E-07,2.50701898560107,-0.112281210367066,3.52396306048534,-0.545935873548157,1.2761757967557,-0.430700529648346,2.1067945729814,-0.483639044754833,-0.0777470040843182,2.5619031332599,2.45322038477858,-0.197733058480467,4.63403602409174E-08,-0.248033740746324,0.187571666173217,-8.38312127885141E-05,-1.28482483566447E-05,-0.437364885200559,-0.437364885200559,-0.270845719053359,-0.142169137097509,-1.85796177280956E-05,-0.703158410008684,-7.16747543615033E-79,-0.443035045921122,-0.702356552812608,0.0281513087215115,-8.36295033253378E-05,-3.86845472659327E-76,-0.336606619231731,-0.289805465251966,-0.702356552812608,-0.702356552812608,-0.151279329595267,-0.0002027917380789,-0.239440384197674,-5.58557807462826E-79,-1.09258796087902,-0.382752071557448,-0.146950691491849,-0.406155960246265,0,-0.0062838349252398,-0.459156880710106,-0.511877662924538
s132,Consensus_class_1,-0.0354125897672199,-0.511012554560586,0.0402205806179184,0.467564534624902,1.3216395533517E-07,1.36747286749034,0.481617276352407,-0.511012554560586,1.05821057001812,-0.164572256134056,0.573646189766119,-0.286792882093926,4.4427578701182E-06,1.68811614286374,0.0362150820546132,2.88543389734211,-0.649185835818126,3.51297874020157,-0.511012554560586,0.708898476303652,-0.682506469580143,1.52821734460555,-0.286792882093926,-0.0460875243222342,2.68593294300602,1.76593675357178,-0.280022317831494,3.93396591129791E-11,-0.0085688626431203,5.2853375791026E-11,-9.75916638866869E-06,0,-0.286792882093926,-0.0073639474797299,-0.62227243611902,-0.784612414936767,-4.44759837619467E-75,-0.78289525341696,-0.0976626065692253,-0.456609468557769,-0.511012554560586,-0.147804456340855,-8.50489281854642E-09,-1.37851898279727E-06,-0.000486950568151,-0.205055756657742,-0.286792882093926,-0.511012554560586,-0.229725454496913,-0.0003287177112944,-0.511012554560586,-9.8048636217681E-06,0,-0.511012554560586,0.0939307525517423,-2.78873679786751E-07,-2.69987773417428E-06,-0.211520083412302,-0.286792882093926,-0.286792882093926
s133,Consensus_class_1,-0.0539104741666719,-0.229387279202094,0.144670772426732,2.89871375535513E-10,6.49820511342364E-09,4.40251055482301E-29,0.304356729121962,-0.312695384108714,0.701327987442085,-3.38722142864286E-05,1.08875158273124,-0.226699195580402,0.190103765000001,0.198956499660468,3.42368737549913E-08,3.94465618303872,-0.0938832854176676,1.78699929964402,-0.431985570083945,0.439043937447671,-0.124400975617192,2.4717724054354,-0.233667720659348,-0.0366656302578798,2.47898110500905,2.7599884680513,-0.0002750530284755,5.05282058321223E-09,-0.18560350703232,0.317577414795268,-0.264898783214408,-0.977158045394702,0.187376438053217,0.0711692138702399,-5.95508276578842E-12,-1.09540374186629E-07,-0.137323497520417,-0.429853180007861,-6.33242808887348E-76,-2.9905825618151E-07,0.0159500811055975,-0.112110563312636,-0.131880706137778,-0.659200519342459,-0.000146418792728,-0.22551980137448,-0.355791234142732,-0.217233609114436,-0.154456467131637,-2.04230367892343E-09,-0.125619749661056,-0.464958225463572,-0.44697240798435,-0.178919787477997,0.0271276464935781,-0.0922708647304936,-1.26095174639763E-11,-0.269146673562676,-0.305983490691832,-0.310411224316232
s134,Consensus_class_1,-0.343474796797728,-0.504550467528084,0.370318932454027,0.0442791757354552,1.70105910541509E-07,1.49094464285348,0.525331957481633,-0.487349100513479,1.86384487776834,-0.0014042338689118,1.13666302145151,-0.281779570818105,0.0282283200891975,2.04925877169462,0.040094225481359,3.73295197687442,-0.107623725505541,1.38585972679636,-0.492284955244254,1.07831096619995,-0.142063475612165,2.67594599374595,-0.396787515242105,-0.0935265697024262,2.25881206557459,2.73552539209338,-0.0058288826290385,0.0438742270008888,-0.456284005805142,0.734045603213076,-0.254369750556056,-0.340245890704335,-0.497892590655413,-0.152146689004157,-0.0002480904713304,-9.91745094264239E-09,-0.0796895352689787,-0.311530412122101,-0.478903100977413,-0.679775090280271,-0.184770706943799,-0.453281824913373,-2.84315105438978E-05,-0.643243994923554,-1.73018941729547E-06,-0.338182326230485,-0.265597377166675,-0.311159582730142,-0.52929828694304,-0.0059602852493927,-0.286237147047415,-0.685044237027475,-1.74269868689043E-05,-0.235007749554693,-0.233852422348167,-0.184862124461351,0,-0.383947909503821,-0.418420433230441,-0.240288992838098
s135,Consensus_class_1,-0.0330357588191938,-0.334374895624486,3.82580476709139E-09,3.35207421353903E-10,5.27049981470115E-10,0.391984728677024,1.10627625894211E-06,-0.30369942986641,0.734142314663086,-0.0001718495248373,0.351611517374068,-0.307888338302445,5.84160742122053E-05,0.920640371630244,5.85271892953775E-09,2.63271276141251,-0.0264533737709363,3.29156021422115,-0.236757761805635,1.01737310411151,-0.0617248332676656,1.46378209675195,-0.290632755334722,-0.071582918827186,1.62218359977965,1.79588796212269,-0.0060399285752738,3.9719122017071E-10,-0.0264730368253077,8.69634725487099E-14,-0.329344156739855,-0.848942797336453,-0.168279557865918,-0.256521058783248,-0.510810518268254,-0.99402309502631,-0.481220159022338,-0.706332669307517,-1.55793008116707E-11,-0.0002895236388778,-0.319655497733691,-0.0574632696099636,-1.23467091224121E-05,-1.05582987173374E-78,-0.800328927886724,-0.225238652083909,-0.221629452260266,-0.350918842974592,-0.0031954939597018,-3.00838749641504E-13,-0.310079988109119,-6.78114163408589E-05,-0.736054026512302,-0.364231848793801,-0.0974274567101171,-4.83485780456484E-11,-3.65656386799944E-07,-0.131786375533305,-0.279346589992539,-0.279346589992539
s136,Consensus_class_1,-0.0306837074325905,-0.180475910182761,1.62145034355475E-07,0.104228781571412,5.42231463995967E-08,0.107627028601247,1.72357983398498E-08,-0.107312267732351,2.58204526510646E-12,-3.79657707931919E-05,0.493596039212391,-0.273752828929126,7.36974840527772E-08,0.720187458089915,1.4658976440454E-10,1.89020982205938,-0.0192230743210703,2.95693447436385,-0.36265197965418,0.716583585847469,-0.0228423155946327,0.710860379033329,-0.36265197965418,-0.0673419065661889,0.842736782208791,1.67064686196347,-0.0151610412107004,9.70500445170697E-12,-0.0229269187391559,1.72470154603396E-16,-6.72796921514623E-06,0,-0.0324042929159022,0.40790843610339,-0.59098997216741,-0.155626189385828,-2.58238479996185E-08,-0.141511177386227,-2.82071913105906E-76,-2.06374885419777E-06,-0.322063007180046,-0.0955303552466352,-1.68254717594111E-07,-3.52319810770492E-14,-0.218376542810089,-0.175801127280681,0.116887498427787,-0.148447455555809,-0.180256884835416,-1.73299071490327E-08,0.0206364745957168,-0.412952834196254,-0.0027730646962834,-0.279239874234122,0.0239167234328987,-1.2906128765535E-05,0,-0.385082090412616,-0.272874137736236,-0.279239874234122
s137,Consensus_class_1,-0.0295213096882714,-0.553146459448754,0.0553275211493076,2.2668439070916E-09,6.26251970454155E-09,0.87644257792597,0.040326828321596,-0.553146459448754,0.501857993036175,-0.0018461635899468,0.446183066519457,-0.437296641749951,2.53633175466075E-05,1.1625831020675,6.40661566019583E-07,2.56651458927858,-0.170248225675865,3.37288631227088,-0.553146459448754,1.10464243505274,-0.148648294265252,2.28534548407662,-0.201814370858801,-0.683613672923327,2.44216055572382,2.41718026517886,-0.101413052131079,0.0080867984536286,-0.291600417261485,0.519004391730283,-0.055616984351729,-3.51299675854805E-77,-0.553146459448754,-0.0477219760731575,-0.494248376866737,-0.0419129167715465,-0.941544546261628,-0.424472280909887,-3.02947346964814E-05,-0.436941484186518,-0.553146459448754,-0.246386370023033,-6.85734515307423E-05,-0.459612798345742,-0.276017797141355,-0.188891506004589,-0.437296641749951,-0.263783339289254,-0.123762152629534,-4.15511634360934E-12,-0.553146459448754,-0.0112534193556321,-0.926623963481994,-0.437296641749951,-0.215606236471845,-0.0001750801575341,-8.91005710686122E-07,-0.214793972424196,-0.304226469856309,-0.188891506004589
s138,Consensus_class_1,-0.0580490852615165,-0.25140572855943,0.322868669883776,2.55642856850622E-10,1.58696835409029E-08,1.30350850159129,0.414931526619636,-0.313915195874419,1.37414349346357,-0.0725128670599177,0.266239366762875,-0.207285841756171,1.93366261439405E-06,1.50128855948475,4.23434713905736E-07,2.74506501698398,-0.090321979788686,3.48738322563089,-0.313915195874419,0.493852047414335,-0.677181541908233,1.2323821895652,-0.191682393203034,-0.047856175096,2.62127318752288,2.04259828691812,-0.0831812460159396,6.43123895747731E-09,-0.229743578522359,0.95057865865368,-0.0051423016603794,-0.0008322331146083,-0.25140572855943,-0.313915195874419,-0.252860246135034,-0.0003928630754115,-0.766093202670253,-0.702944747500617,-0.40546199228844,-0.520230040753389,-0.17821536994411,-0.155507231223996,-0.0856129551838007,-0.651980609876028,-0.0464873562383597,-0.155507231223996,-0.313915195874419,-0.25140572855943,-0.191830327164055,-3.44395562210356E-09,-0.313915195874419,-0.506153012363625,-1.04396965222108,-0.313915195874419,-0.25140572855943,-0.396379842781133,-0.977063715594727,-0.245296633659331,-0.25140572855943,-0.155507231223996
s139,Consensus_class_1,-0.295517006650102,0.603208732706811,0.672988079910662,0.122784888814226,0.415215895758878,1.24453602586004,0.746429751022039,-0.456686297088285,1.38002636768515,-3.59524386205389E-05,0.358615414846857,-0.30839188612599,0.343714532192009,1.22390999986346,5.47241715721469E-07,3.20589492666427,-0.549735953577147,3.60654028256195,-0.325391660213489,1.14787272989088,-0.060935306402788,1.65290630393019,-0.250619645714313,-0.104072250338458,3.70849211809364,2.29872197219456,-0.0755678540087474,6.50673941825792E-08,-0.162453047457928,0.176795045153901,-0.279965017939231,-0.974501502441875,-0.326616662499139,-0.330372942096283,-0.247699399155558,-0.927795466579778,-0.935620551025212,-0.720612180773414,-0.881919858161969,-0.654843298336292,-0.40124632011696,-0.40439829769009,-0.315954456491208,-0.66397955857391,-0.921181380835922,-0.326616662499139,-0.456686297088285,-0.339669113759899,-0.229672646007233,-0.0284971840109902,-0.346848826402641,-0.731679151479252,-1.05634447090585,-0.419659985098009,-0.331653500413102,-0.417995656827977,-1.83522343679727E-11,-0.386412698807515,-0.438153088006542,-0.456686297088285
s140,Consensus_class_1,-0.0510663113230218,-0.368015808124435,6.02075773319068E-08,2.85329648099389E-09,2.96555698720182E-08,1.10167247543467,0.038784543632458,-0.368015808124435,1.28009647251365,-0.0005166065864818,0.309113645730237,-0.357160090936161,8.96005841415281E-05,1.12954776782295,1.75136858829047E-08,2.56646156882891,-0.0661143768556629,3.3029282638537,-0.368015808124435,0.126954330119728,-0.0215486647658676,1.2157840692099,-0.252186327594852,-0.11056370269588,1.60639984314198,2.00391062319872,-0.0624640640094763,4.5332511599725E-09,-0.0613102987428755,7.3591433578432E-10,-0.431472442473039,0,-0.214552975239983,-0.0799747843282717,-0.249121738515039,-0.124372977217342,0,-0.757258347608116,-4.88246302555382E-75,-0.380888385538957,-0.187994758833531,0.17365328804881,-4.24759059750015E-08,-0.670878664884264,-0.171027088061102,-0.121353961654841,-0.070975354314069,-0.271217310559949,-0.185215955325451,-9.09049851553038E-09,-0.0564393727772134,-0.407041201715134,-1.00817988558731,-0.368015808124435,0.162947524595232,-0.207315131095117,0,-0.272015632524738,-0.205660915015055,-0.229297069132479
s141,Consensus_class_1,-0.0449290590469834,-0.370476144172961,0.333783072519697,3.85913612255694E-11,1.83394705855093E-08,1.13650667112038,0.989754578777935,-0.268395169310588,1.60909609957199,-0.0002458636217815,0.657336062002395,-0.367860862297131,1.46459792856508,0.883276315021153,3.65890424439387E-07,3.67557425450512,-0.1179671036245,3.26492555025066,-0.397695630957115,1.03536692944321,-0.134482965986375,2.03777550912626,-0.32717618074224,-0.112775940798938,2.95378904597368,2.52165260961286,-0.0001556655151821,7.15668964710671E-09,-0.060043415082207,0.0323862874226731,-0.0013976625142402,-0.937060415821502,-0.416400168336648,-0.416400168336648,-0.517457496060301,-0.465528370809023,-0.874880677707439,-0.759659603956758,-0.836221126805827,-0.693733965546314,-0.345982697250529,-0.389313545047413,-0.71622449605759,-0.645412089522834,-0.935125280326115,-0.416400168336648,-0.416400168336648,-0.416400168336648,-0.376826466440547,-0.942434288723573,-0.402700831506431,-0.705750081409257,-1.02065985414837,-0.379076706796996,-0.402700831506431,-0.459241152548368,-0.775200025234741,-0.402716716353647,-0.402700831506431,-0.416400168336648
